repo,username,issue_num,title,body,prediction,probability,likes,dislikes,prediction_type,logs,threshold,labeled
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,ui,0.022296185,7,0,people approved,,0.639999986,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,server,0.002192717,6,0,people approved,,0.800000012,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,question,0.001936735,7,0,people approved,,0.550000012,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,client,0.00001,7,0,people approved,,0.689999998,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,database,0.00001,5,2,people approved,,0.419999987,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,performance,0.00001,7,0,people approved,,0.330000013,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,document,0.00001,7,0,people approved,,0.610000014,0
anonymous,anonymous,42,Parameterize default admin email,https://github.com/UCLALibrary/californica/blob/master/db/seeds.rb L9    We may want different admins per environment and probably will want to use a shared email account / list to serve as the default admin. We should parameterize the email address value like has been done with the password.,bug,0.00001,7,0,people approved,,0.939999998,0
anonymous,anonymous,43,Bad Library URI in Pull Documentation,"Version of Singularity:    `v3.0.0-beta.1-274-gdf389bb4`        Expected behavior    `singularity pull -h` should show working Library example.        Actual behavior    `singularity pull -h` Library example doesn't work:    ```  $ singularity pull library://dtrudg/demo/alpine:latest  FATAL:   The requested image was not found in the library  ```    We should update the URI to one in the default collection, such as `library://alpine:latest`.        Steps to reproduce behavior    Run Library example from `singularity pull -h`.",document,1.000010014,0,5,people disapproved,,0.610000014,1
anonymous,anonymous,43,Bad Library URI in Pull Documentation,"Version of Singularity:    `v3.0.0-beta.1-274-gdf389bb4`        Expected behavior    `singularity pull -h` should show working Library example.        Actual behavior    `singularity pull -h` Library example doesn't work:    ```  $ singularity pull library://dtrudg/demo/alpine:latest  FATAL:   The requested image was not found in the library  ```    We should update the URI to one in the default collection, such as `library://alpine:latest`.        Steps to reproduce behavior    Run Library example from `singularity pull -h`.",bug,0.997378349,5,0,people approved,,0.939999998,1
